id;original_song_name;original_artists_name;song_name;artists_names
6iCxOvptqg68pRfeMaR4dI;neverland;mecna & sick luke feat. marïna, psicologi, voodoo kid & ainé;Neverland (feat. Marïna, PSICOLOGI, Voodoo Kid & AINÉ);['Mecna', 'Sick Luke', 'Marïna', 'PSICOLOGI', 'Voodoo Kid', 'AINÉ']
0Nk2DGLf3zTJnDHrCQsiDW;wanderlust!;alfa & yanomi;Wanderlust! - Piano E Voce;['Alfa', 'Yanomi']
2sfgRC1RPUfkSB2UovkmPL;fuori dalla città;mecna & sick luke;Fuori dalla città;['Krizia Alì']
7g0dmj4mrpVxa6rkm8gqYl;si baciano tutti;mecna & sick luke feat. coco;Si Baciano Tutti (feat. CoCo);['Mecna', 'Sick Luke', 'CoCo']
35tcdhST5fj8WlVleES9Dy;senz e me;geolier;Senz E Me;['Geolier']
4JajIgqHJAV0Neboj76fqG;vogl sul a te;geolier;Vogl Sul A Te;['Geolier']
57Ae6GvuVqepP8iTqWjzep;amo ma chi t sap;geolier, mv killa & guè pequeno;Amo Ma Chi T Sap (feat. MV Killa & Guè Pequeno);['Geolier', 'MV Killa', 'Guè Pequeno']
7dx2BcBcf0OzegEX7AvkGg;lose control;meduza, becky hill & goodboys;Lose Control (with Meduza & Goodboys);['MEDUZA', 'Becky Hill', 'Goodboys']
6700Z4Izi8EbB6JNthU6Ma;hold me while you wait;lewis capaldi;Hold Me While You Wait;['Lewis Capaldi']
12gNE8w6BUThTpxG5scIad;na catena;geolier;Na Catena;['Geolier']
35QutYlXHDefIzlO4GjXjk;tua per sempre;elisa;Tua Per Sempre;['Elisa']
1sJsq3hPgvC7ROsChh53io;se apro gli occhi;mecna & sick luke;Se apro gli occhi cado;['Protoalchemia']
2uD0vnHVvgn4Z7CUotfDJj;love bandana;ketama126, tedua & chris nolan;Return to Love - Bandanaraika Mix;['Mr. Pink']
1Hoy74Tg8MyfDtWA0sLuqS;colpo grosso;snik, capo plaza & gué pequeno feat. noizy;Colpo grosso;['Filadelfia']
0VzoWdVMnnYAF91VsQNVbA;jeans strappati;ketama126 feat. fabri fibra;JEANS STRAPPATI (feat. Fabri Fibra);['Ketama126', 'Fabri Fibra']
0oRbbkv5YDM5BgGJwraEyn;ritmo (bad boys for life);the black eyed peas & j balvin;Rhythm of the Night (El Ritmo) - Karaoke Version Originally Performed by The Black Eyed Peas & J Balvin;['The Scene']
3lgOAy3hqHRwxgEYZWf1jF;spara;ketama126;SPARA – prod Drone126;['Ketama126']
0zjmJLf7qCHbw1M11WdP8m;denti d'oro;ketama126;DENTI D'ORO;['Ketama126']
2tnVG71enUj33Ic2nFN6kZ;ride it;regard;Ride It;['Regard']
6Yycy2jkpKMog7B15EQ3U2;squame;ketama126 feat. noyz narcos;SQUAME (feat. Noyz Narcos);['Ketama126', 'Noyz Narcos']
1HhvNjpgvJxNNx1kRIJyyM;babe;ketama126 feat. generic animal;BABE (feat. Generic Animal);['Ketama126', 'Generic Animal']
78wkuH6yO8glW8drfugJDd;piú forte;ketama126;PIÙ FORTE;['Ketama126']
26suYTN6ykKC5sxgY1qWUo;se ti potessi dire;vasco rossi;Se Ti Potessi Dire;['Vasco Rossi']
0uwW1Duv6xlk2bNutlc7tu;bassotto;dark polo gang, tony effe;Bassotto;['Dark Polo Gang', 'Tony Effe']
5IoZdDVZdAnr4Icx4VNOep;lose you to love me;selena gomez;Lose You To Love Me - Demo Version;['Selena Gomez']
6pDqB2dlzxB2i9Inu4h3wC;una canzone che non so;gazzelle;Una canzone che non so;['Gazzelle']
1of6z31FFqkBzRDSE9i1La;bandito;enzo dong feat. dark polo gang;Il Bandito Monco;['Ennio Morricone']
3jWXXk597CC7e8fT1ElB7I;arsenico;aiello;ARSENICO;['AIELLO']
1Tnv73x246bM4JwdEiY2Pm;1990;achille lauro;1990;['Achille Lauro']
2QpGZOhTCHHiKmpSO9FW4h;follow god;kanye west;Follow God;['Kanye West']
6muOWhMh7Tf0UFUtMDBhUR;orphans;coldplay;Orphans;['Coldplay']
4OnmVQMW9Eb9dpXjRLbjm0;vita paranoia;gazzelle;Vita paranoia;['Gazzelle']
10A4keSIhCWBSfPXaSuBlu;lascia un segno;fabri fibra feat. ernia & rkomi;Lascia Un Segno (feat. Ernia & Rkomi);['Fabri Fibra', 'Ernia', 'Rkomi']
1KCxYYZsr1tLRtPVOVOTHo;dio perdona io no;enzo dong feat. fabri fibra;Dio perdona io no;['Enzo Dong', 'Fabri Fibra']
3JWiDGQX2eTlFvKj3Yssj3;closed on sunday;kanye west;Closed On Sunday;['Kanye West']
39JRmdKFka1Oe09FoOCPI4;selah;kanye west;Selah;['Kanye West']
3h4crsrQtBOhLrewXZ8w3D;hot girl bummer;blackbear;hot girl bummer (with Khea) - Khea Remix;['blackbear', 'KHEA']
5EpBEqf5bnKeJ3p4zA1Sod;supreme (l'ego);marracash, tha supreme & sfera ebbasta;SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta);['Marracash', 'tha Supreme', 'Sfera Ebbasta']
5dsz7MTrNdN9aMTrnp7sOG;crudelia (i nervi);marracash;CRUDELIA - I nervi;['Marracash']
1VOi03r3FelbsYHJXFjphg;quelli che non pensano (il cervello);marracash feat. coez;QUELLI CHE NON PENSANO - Il cervello (feat. Coez);['Marracash', 'Coez']
0BYencwjmlRzVJZaVl3bkh;appartengo (il sangue);marracash & massimo pericolo;I giorni che ci appartengono;['Gianni Ferrio']
4OxdvD7LRSSZXP2KH7aAaQ;qualcosa in cui credere (lo scheletro);marracash & guè pequeno;Qualcosa in cui credere ancora;['A. Virgilio Savona']
1N4MKISvC1ddfRCRQDXDd2;madame (l'anima);marracash & madame;Madame George - 1999 Remaster;['Van Morrison']
3me7fQdjgO8NHscb3xPaBa;bravi a cadere (i polmoni);marracash;BRAVI A CADERE - I polmoni;['Marracash']
4hArX7vFWANuw0gCA1KG5k;body parts (i denti);marracash;BODY PARTS - I denti;['Marracash']
7srDOLMwjMC07Dzs7mqCnv;sport (i muscoli);marracash & luchè;SPORT + muscoli (RMX) (feat. Lazza, Paky, Luchè & Taxi B);['Marracash', 'Luche', 'Lazza', 'Paky', 'Taxi B']
3eXWV1uA3nvY70qV62uXq6;non sono marra (la pelle);marracash & mahmood;NON SONO MARRA - La pelle (feat. Mahmood);['Marracash', 'Mahmood']
0t5inYMP3GWjcEeLhJq1S1;g.o.a.t. (il cuore);marracash;G.O.A.T. - Il cuore;['Marracash']
7qOlicgYOjyOQUQ7Jv26v7;poco di buono (il fegato);marracash;POCO DI BUONO - Il fegato;['Marracash']
5OxcLLhgf2YMPT84NrYAQo;da buttare (il cazzo);marracash;DA BUTTARE - Il ca**o;['Marracash']
5t1tbIM9INl0jKD1Z737dm;greta thunberg (lo stomaco);marracash & cosmo;Greta Thunberg;['Tuba Twooz']
38t0hJShPPQrBTR2r77CCn;tutto questo niente (gli occhi);marracash;TUTTO QUESTO NIENTE - Gli occhi;['Marracash']
7cYNQkJoyHVhP8Drb2n6d5;don't start now;dua lipa;Don’t Start Now (Kaytranada Remix);['Dua Lipa', 'KAYTRANADA']
0oR0Wr9N52K1vbAOuGvMJz;blun7 a swishland;tha supreme;blun7 a swishland;['tha Supreme']
5HOkVAzmr3iDjBaIJH3CTb;flashback;ghali;Flashback;['Ghali']
2Ddvo2ioNuRn9NwMhiIyTf;follia del mattino;vegas jones;Follia Del Mattino;['Vegas Jones']
4SPdJpPJoCHguGwNgaApXR;presidenziale;vegas jones & fabri fibra;Presidenziale;['Vegas Jones', 'Fabri Fibra']
0kNSPASJw7VASyGPbOdkn8;good vibes;nayt & 3d feat. gemitaiz;Good Vibes (feat. Lutan Fyah);['Rebelution', 'Lutan Fyah']
2985JpMNKG1QT5i4RSjehz;mai;giaime & andry the hitmaker feat. lele blade & fred de palma;MAI (feat. Lele Blade & Fred De Palma);['Giaime', 'Andry The Hitmaker', 'Lele Blade', 'Fred De Palma']
2gPENupbdW8MMPijDovU4a;solido;vegas jones;Solido;['Vegas Jones']
10gegK23YbRahz1KK9RVRV;crème de la crème;vegas jones;Crème De La Crème;['Vegas Jones']
7lI3zc4prbhB6O8un9F7KZ;blu part ii;elisa & rkomi;Waymore's Blues, Pt. II;['Waylon Jennings']
20BiqtbyJNSUAucsYhGQH3;se piove grandina;vegas jones;Se Piove Grandina;['Vegas Jones']
5YxP1CkunbhUQVvctFOHa7;fuck 3x;tha supreme;fuck 3x;['tha Supreme']
0I26eEAwEoii0wHuFqwhYO;sw1n6o;tha supreme feat. salmo;sw1n6o - feat. Salmo;['tha Supreme', 'Salmo']
0LfMuWu6FKNSDHEoxHu9iK;m12ano;tha supreme feat. mara sattei;m12ano - feat. Mara Sattei;['tha Supreme', 'Mara Sattei']
7gRPkCEa3YMaxET5ZYT7Ni;occh1 purpl3;tha supreme feat. marracash;occh1 purpl3 - feat. Marracash;['tha Supreme', 'Marracash']
7KksdXBhdufqWDxGxyt4I7;no14;tha supreme feat. dani faiv;no14 - feat. Dani Faiv;['tha Supreme', 'Dani Faiv']
5tlRHNdTy4la5CuTkbYeQE;come fa1;tha supreme;come fa1;['tha Supreme']
0tRj4m46GRFrBS7IsbS0Gk;ch1 5ei te;tha supreme;ch1 5ei te;['tha Supreme']
5nL0vuUo0oBm26obUe5Ogu;2ollipop;tha supreme;2ollipop;['tha Supreme']
5Bjp0v6Pi3AS8PzZQG2nrg;gua10;tha supreme feat. lazza;gua10 - feat. Lazza;['tha Supreme', 'Lazza']
5zYSf28jARgmMwk8FIaHnI;6itch;tha supreme feat. nitro;6itch remix - feat. Nitro;['tha Supreme', 'Nitro']
75UNZ7tjYzsoTMgmpWdzw6;pers0na2;tha supreme feat. gemitaiz, madman;pers0na2 - feat. Gemitaiz, Madman;['tha Supreme', 'Gemitaiz', 'MadMan']
2lcX7to2eZFOkVCJjSwdAz;parano1a k1d;tha supreme feat. fabri fibra;parano1a k1d - feat. Fabri Fibra;['tha Supreme', 'Fabri Fibra']
65OaFb3aPqlknH4WQXzHtF;8rosk1;tha supreme feat. mahmood;8rosk1 - feat. Mahmood;['tha Supreme', 'Mahmood']
06SzxHiKstZ859RmekMlJx;bubb1e 9um;tha supreme;bubb1e 9um;['tha Supreme']
4B8LIsJKpPyBbuSEQE6i41;7rapper ma1;tha supreme;7rapper ma1;['tha Supreme']
3ZCTVFBt2Brf31RLEnCkWJ;everything i wanted;billie eilish;everything i wanted;['Billie Eilish']
6hI66Tz3GB1bvHXOnePVzO;5olo;tha supreme;5olo;['tha Supreme']
0Kez5oJiyfooi2CXtgjAPp;al telefono;cesare cremonini;Al Telefono;['Cesare Cremonini']
7yQMZQeiSKnvEgimeGPVhi;cheyenne;francesca michielin & charlie charles;I Can Still Make Cheyenne;['George Strait']
1RKZvaLj3UPhGjZkaIrFm7;que calor;major lazer feat. j balvin & el alfa;Que Calor (feat. J Balvin & El Alfa);['Major Lazer', 'J Balvin', 'El Alfa', 'Diplo']
696DnlkuDOXcMAnKlTgXXK;roxanne;arizona zervas;ROXANNE;['Arizona Zervas']
77VwA6u9JEb4WG5lWSkvU6;enfasi;sierra;ENFASI;['Sierra']
28ZiptPMVab1reyfj4hNwt;ho fatto strada;capo plaza;Ho Fatto Strada;['Capo Plaza', 'AVA']
6z0jmEeiwqkua7uPyd2yuT;cornflakes;eugenio campagna;Cornflakes;['Frozen Souls']
47LHVzNyaNQvjvhgn2GVYN;a domani per sempre;sofia tornambene;A DOMANI PER SEMPRE;['Sofia Tornambene']
1Xm2e1vDwOMeJJioWuG1s7;soldi in nero;shiva & sfera ebbasta;Soldi in Nero - feat. Sfera Ebbasta;['Shiva', 'Sfera Ebbasta']
6bMfEx9nIYsmFjiJl6P9NY;in mezzo a questo inverno;tiziano ferro;In Mezzo A Questo Inverno;['Tiziano Ferro']
4w4VZBrMbAMcTwyZhR8UrI;tuta black;paky & shiva;Tuta;['Bandomat']
6LcauUZjF1eXQrgqMUecHX;ayy macarena;tyga;Ayy Macarena;['Tyga']
66lsHFgvKb6H28JRQ9vTPK;glock;dark polo gang & wayne santana feat. drefgold & giaime;Glock (feat. DrefGold & Giaime);['Dark Polo Gang', 'Wayne Santana', 'DrefGold', 'Giaime']
0VjIjW4GlUZAMYd2vXMi3b;blinding lights;the weeknd;Blinding Lights;['The Weeknd']
4TnjEaWOeW0eKTKIEvJyCa;falling;trevor daniel;Falling;['Trevor Daniel']
0GoPFV08Xx9nAizRVVimkf;vento sulla luna;annalisa feat. rkomi;Sinfonia No. 2 (Vento Di Libeccio);['Gatto Marte']
6bnF93Rx87YqUBLSgjiMU8;heartless;the weeknd;Heartless;['The Weeknd']
0ILXWfJswAXoAfPEndWRia;il giro del mondo;alfa & yanomi;Il Giro Del Mondo;['Gemelli Diversi']
5DeQd4JEuh2cbL6LlyQBuV;charles manson (buon natale2);salmo, dani faiv & nitro feat. lazza;Charles Manson;['Espécimen']
4QM1Y3xrOkZDPc9R2CvaXx;taste (make it shake) (remix);aitch feat. shiva;Taste (Make It Shake) (Remix feat. Shiva);['Aitch', 'Shiva']
4RPDpt4v5HIaQ076y8O0Yv;salmo 23;salmo;Salmo 23 - Solenidade de todos os Santos;['Salmo de Domingo', 'Wenderson Nascimento']
2pHDIw8tGGLh2n7d7rsS4P;ansia no;fsk satellite, taxi b, chiello_fsk, sapobully & greg willen;Ânsia;['Calcinha Preta']
4x67awdGDlWB3eIpQdkzqE;capi della trap;fsk satellite, taxi b, chiello_fsk, sapobully & greg willen feat. guè pequeno;CAPI DELLA TRAP (feat. Guè Pequeno);['FSK SATELLITE', 'Taxi B', 'chiello_fsk', 'Sapobully', 'Greg Willen', 'Guè Pequeno']
1M4qEo4HE3PRaCOM7EXNJq;adore you;harry styles;Adore You;['Harry Styles']
3olHbXtqFL8Rpl8cSUBHsi;camoscio;fsk satellite, taxi b, chiello_fsk & sapobully;Chapter 14 - La storia di Jana, il piccolo camoscio che ha paura di saltare. Italiano-Inglese / The story of the little Chamois Chloe, who does not want to leap. Italian-English.;['Wolfgang Wilhelm']
2JbPEAf12Ju2CxSIoZC89d;tutto questo sei tu;ultimo;Tutto Questo Sei Tu;['Ultimo']
4tchNSV4eZQ9vG4GNA4iJa;holly & benji;ava feat. capo plaza & shiva;Holly & Benji (feat. Capo Plaza & Shiva);['AVA', 'Capo Plaza', 'Shiva']
6JXlccLNpK7F2XFwHuMy23;per due che come noi;brunori sas;Per due che come noi;['Brunori Sas']
34UANp5qxDg6YcgrlDeILZ;dilemme;lous and the yakuza;Dilemme;['Lous and The Yakuza']
3jtslodAuHKSHlVYQLRAYu;cometa;izi feat. dosseh;Cometa (feat. Dosseh);['Izi', 'Dosseh']
39yH5R6xd27lPLz8R6RuOt;non mi fido;side baby, psicologi & mace;Non mi fido;['Surfa', 'Daniele Vit']
6pC3OhB3E3AJiAeqGkY39m;non scherzare;paky & kermit;Ti prego (Non scherzare con me);['Nico Fidenco']
7g85e2INdCFIScc4ZO6gBG;santa claus is comin' to town;frank sinatra;Santa Claus Is Comin' to Town;['Frank Sinatra']
7ce20yLkzuXXLUhzIDoZih;before you go;lewis capaldi;Before You Go;['Lewis Capaldi']
7h0d2h0fUmzbs7zeFigJPn;highest in the room;travis scott feat. rosalía & lil baby;HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX;['Travis Scott', 'ROSALÍA', 'Lil Baby']
36EJsYpZtGLWGeHWzYSiKY;courmayeur;dj matrix, carolina marquez & ludwig feat. gabry ponte;COURMAYEUR;['M¥SS KETA', 'RIVA']
6AT1xIYd2ggvimhft9K9ow;torn;ava max;Torn - KREAM Remix;['Ava Max', 'KREAM']
0MvxgmXHMXh70GpnR0mKkT;tusa;karol g & nicki minaj;Tusa;['KAROL G', 'Nicki Minaj']
41L3O37CECZt3N7ziG2z7l;yummy;justin bieber;Yummy;['Justin Bieber']
0FHQe3ZLaLGHX8OdeS02Ii;gli anni più belli;claudio baglioni;Gli anni più belli;['Claudio Baglioni']
4j1Bk0BEIGCF9hR7cSwl9d;candy;villabanks feat. vale pain, linch & bovychulo;Candy Rain;['Soul For Real']
4XDygfcIwpt9ltvVIUVjRB;la prova del cuoco;fsk satellite, taxi b, sapobully, chiello_fsk & greg willen;La prova del cuoco;['Betobahia']
6MERAQtSWXt3EFnI6UjXGy;i nostri anni;tommaso paradiso;I Nostri Anni;['Tommaso Paradiso']
7weRU1RLH8sZDqLBQho082;la mia hit;j-ax feat. max pezzali;La Mia Hit - feat. Max Pezzali;['J-AX', 'Max Pezzali']
5mtMuoCiBExgzH8SOdXyNB;allora ciao;shade;Allora ciao;['Shade']
3NLE4ioQE8aWxoJjk2IQTC;vestiti d'odio;tredici pietro, psicologi & mr. monkey;Vestiti D’Odio (con PSICOLOGI);['Tredici Pietro', 'PSICOLOGI', 'Mr. Monkey']
5yY9lUy8nbvjM1Uyo1Uqoc;life is good;future feat. drake;Life Is Good (feat. Drake);['Future', 'Drake']
5yId6Pp4bSDAfS2qzf7xGz;stupida allegria;emma feat. izi;Stupida Allegria (feat. Izi);['Emma', 'Izi']
3nhAgjyrfUUCNDMZHx6LCa;stu core t'apparten;rocco hunt;Stu core t'apparten;['Rocco Hunt']
0nbXyq5TXYPCO7pr3N8S4I;the box;roddy ricch;The Box;['Roddy Ricch']
0IKfkRzt3d1FoNla2dKi1J;magnifico difetto;benji & fede;Magnifico difetto;['Benji & Fede', 'B3N', 'Federico Rossi']
6AWxKN9xtE208Nvjz2REPG;non è la fine;elodie feat. gemitaiz;Non È La Fine (feat. Gemitaiz);['Elodie', 'Gemitaiz']
3CwocqtW6g2rCqsI8PQCf4;niente;giaime, pyrex & andry the hitmaker;NIENTE;['Giaime', 'Pyrex', 'Andry The Hitmaker']
6ZSOWtmSVoAYl3agvxuZui;capita così;brunori sas;Capita così;['Brunori Sas']
5SkqgJels44XGgZEctDLZL;rosa naturale;roshelle feat. emis killa;rosa naturale - feat. Emis Killa;['Roshelle', 'Emis Killa']
3YvRGdE4ZePXxl9OzpGp0Y;carillon;nahaze feat. achille lauro;For a Few Dollars More: Watch Chimes (Carillon's Theme);['Ennio Morricone']
7HMmFQsKsljwTw8bS7lu19;rare;selena gomez;Rare;['Selena Gomez']
1bEkUROJUFt9ayvW5xcfir;no spie;fsk satellite, taxi b, sapobully & greg willenn;Spiel noch einmal für mich, Habanero;['Caterina Valente']
13Hb5D3FgRUz4IA44Z7WNW;boogieman;ghali feat. salmo;Boogieman (feat. Salmo);['Ghali', 'Salmo']
2cf1g08CvDuhwXFqxjetQi;rapide;mahmood;Rapide;['Mahmood']
7FIWs0pqAYbP91WWM0vlTQ;godzilla;eminem feat. juice wrld;Godzilla (feat. Juice WRLD);['Eminem', 'Juice WRLD']
0VSzREd1OjEWJ9tXoFHRQH;those kinda nights;eminem feat. ed sheeran;Those Kinda Nights (feat. Ed Sheeran);['Eminem', 'Ed Sheeran']
5SiZJoLXp3WOl3J4C8IK0d;darkness;eminem;Darkness;['Eminem']
3RSVGgICfXstxFj25FdLOX;me gusta;shakira & anuel aa;Tu Perfume - Bonus Track;['Noche de Brujas']
0GQ5bFTVFFKpwNPc7KwQnB;you gon' learn;eminem feat. royce da 5'9' & white gold;"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)";"['Eminem', 'Royce Da 5\'9""', 'White Gold']"
0q2vG0UVuy6ajjcpkQHdZM;unaccommodating;eminem feat. young m.a;Unaccommodating (feat. Young M.A);['Eminem', 'Young M.A']
55BfNKdOeu77gxPB0UGnAw;che poi;carl brave;Che Poi;['Carl Brave']
7lidXGPXPYLNThITAOTlkK;you should be sad;halsey;You should be sad;['Halsey']
6LzjgzpVl0hB3YrBU1b8Z1;boss;paky & kermit;The Boss;"['James Brown', ""The J.B.'s""]"
54YucAJxpQLTmEbKJeFMhC;rozzi;pakartas feat. kermit;Le' Star featuring Rozzi Daime, Noni Limar & Nia Andrews;['Shafiq Husayn']
5CpsIb7SMFHjmAG8RvIWfq;leaving heaven;eminem feat. skylar grey;Leaving Heaven (feat. Skylar Grey);['Eminem', 'Skylar Grey']
116XrqI6FRBLnRbEH1Q4wN;calmo;shiva & tha supreme;Il Mare Calmo Della Sera;['Andrea Bocelli']
59tGcZNND0zfYItxbMJIJA;mal di testa;elodie & fabri fibra;Maléa;['Dina Bell']
3eMtvXXyXR21EvAqDFs4tn;mainstream (la scala sociale del rap);j-ax;Mainstream (La scala sociale del Rap);['J-AX']
5atgglxQ4UM3X6pCSTv3fY;muévelo;nicky jam & daddy yankee;Muévelo;['Nicky Jam', 'Daddy Yankee']
6BkEU06MVXbXHj03j9zPU5;passala;nayt & 3d;Passalaqua - Passalaqua Suite I. (for Joe Pass);['The Brad Powell Expedition']
3t79WJLLS7lCsGm97Lfpn9;la città;mostro;Attraversa la città;['Mostro']
51MYYyG3fjM3rttqRByqTl;sei bella come roma;dandy turner;Sei bella come Roma;['DANDY TURNER']
7CQwJNaHvxUPye0X7bTh7g;chance;shiva feat. capo plaza;Chance (feat. Capo Plaza);['Shiva', 'Capo Plaza']
3cE4UNH9qcytquPyAhsm77;milano ovest;shiva feat. marracash;Milano Ovest - feat. Marracash;['Shiva', 'Marracash']
4Rl6JXohwpj0pqwl1TwTAk;domani;shiva;Domani;['Shiva']
0h4ul0Jzc9p1Velq08gAbH;me ne frego;achille lauro;Me ne frego;['Achille Lauro']
5pGox0nPJNbhxAPCkduUS8;scarabeo;shiva;Scarabeo;['Shiva']
35hk0WaDrwIic6VNISSCOS;diario di noel;shiva;Diario di Noel;['Shiva']
5GnA7KKO5JuCy9bZYz4S2K;figlio della calle;shiva;Figlio della Calle;['Shiva']
229nWchIIIR4N7e2Jn3SJd;andromeda;elodie;Andromeda (feat. Madame) - RMX;['Elodie', 'Madame']
23jEeXRyrjFbfs2Q8tBwdI;physical;dua lipa;Physical (feat. Hwa Sa);['Dua Lipa', 'Hwa Sa']
5OaBhC8NjdqDhHF9I6r9lS;fai rumore;diodato;Fai rumore;['Diodato']
3mj23ZA8LARtZSSVJxIZOi;rosso di rabbia;anastasio;Rosso di rabbia;['Anastasio']
6f26sWRnC4uProzZgRB1Q8;dov'è;le vibrazioni;"Lamento della ninfa: ""Amor dov’è la fe""";['Montserrat Figueras', 'Hespèrion XXI', 'Claudio Monteverdi']
7bCjZQMWKkxDZK3LwsyzGI;per sentirmi vivo;fasma & gg;Per sentirmi vivo;['Blaster']
5DKbPEGPIhTk1LouggxExD;lo sappiamo entrambi;riki;Lo sappiamo entrambi;['RIKI']
6XPYGFacwZAtmoSVi9m4eT;fuego;neves17, geolier & lele blade;Fuego (with Geolier & Lele Blade) - Prod. Poison Beatz, Tom Trigger;['Neves17', 'Geolier', 'Lele Blade', 'Poison Beatz', 'Tom Trigger']
04ldF8QeASSyJLMtZJJfqA;viceversa;francesco gabbani;Viceversa;['Francesco Gabbani']
17j76Q3fmROd2eL4M7Vira;ringo starr;pinguini tattici nucleari;Ringo Starr;['Pinguini Tattici Nucleari']
7AM28iUrHSXsAM5pV8Rncj;musica (e il resto scompare);elettra lamborghini;Musica (E Il Resto Scompare);['Elettra Lamborghini']
4JNT4VElmvNmJaQUhwPzg9;tikibombom;levante;Tikibombom;['Levante']
0uq5cbQmpGciCLEveRDEdX;eden;rancore feat. dardust;Eden (feat. Dardust);['Rancore', 'Dardust']
6cYGvHEO8IQaNYXZQWxcCi;gigante;piero pelù;Gigante;['Piero Pelù']
4A9WiZ8ShlpOaoULibEwup;vai bene così;leo gassmann;Vai Bene Così;['Leo Gassmann']
2KcbmqbOXoksxJHK6x6MFE;sincero;bugo feat. morgan;Sincero (feat. Morgan);['Bugo', 'Morgan']
22p4qZqzdy1BOtaxWC7NPX;no grazie;junior cally;NO GRAZIE;['JUNIOR CALLY']
3H4zdVdlEROthhSDHFrmAp;il confronto;marco masini;Il confronto;['Marco Masini']
7KjnjJR7kAlYSkOabeb7F1;baciami adesso;enrico nigiotti;Baciami adesso;['Enrico Nigiotti']
39B97e57DxRR0d6f4zfEA1;carioca;raphael gualazzi;Carioca;['Raphael Gualazzi']
3Jic4OLwjFVUPzRWw1e2wO;finalmente io;irene grandi;Finalmente io;['Irene Grandi']
5DIsWJDoQiQJq8sSQ0JAgK;tsunami;eugenio in via di gioia;Tsunami;['Eugenio In Via Di Gioia']
38IMwP32I50uftvKOoDD09;che vita meravigliosa;diodato;Che vita meravigliosa;['Diodato']
0pVfvpMSFsabyuydMihDi1;ho amato tutto;tosca;Ho amato tutto;['Tosca']
4xQYcRbtPNa7V0X1vpDsXu;come mia madre;giordana angi;Come Mia Madre;['Giordana Angi']
4umIPjkehX1r7uhmGvXiSV;intentions;justin bieber feat. quavo;Intentions (feat. Quavo);['Justin Bieber', 'Quavo']
5LZVK19ieaV8Mk9FsqTL3F;ridere;pinguini tattici nucleari;Ridere;['Pinguini Tattici Nucleari']
7sz6tiKKr6Gk0sZiken7nW;il sole ad est;alberto urso;Il Mondo Tranne Me;['Alberto Urso']
2eeGgsNdlPPxafoeGCtxRj;8 marzo (sanremo 2020);tecla;8 marzo - Sanremo 2020;['Tecla']
5GRUMkOPUWzzqNTBRNfqt4;bergamo;pinguini tattici nucleari;Bergamo;['Pinguini Tattici Nucleari']
0GSE7nXZV7dOwu3gscYCZG;niente (resilienza 74);rita pavone;Niente di simile al mondo;['Rita Pavone']
2tQ7vPjN88wkQl5hSNSbVF;parola;giaime, lazza & emis killa feat. andry the hitmaker;PAROLA - feat. Lazza, Emis Killa;['Giaime', 'Lazza', 'Emis Killa', 'Andry The Hitmaker']
73SpzrcaHk0RQPFP73vqVR;no time to die;billie eilish;No Time To Die;['Billie Eilish']
07gdXx27doa2tNadvelcpS;iqos;giaime & andry the hitmaker feat. ernia;IQOS - feat. Ernia;['Giaime', 'Andry The Hitmaker', 'Ernia']
5KnKtSon6xQjkiO0ZvrdGb;torna a casa;giaime, andry the hitmaker & vegas jones;TORNA A CASA - feat. Vegas Jones;['Giaime', 'Andry The Hitmaker', 'Vegas Jones']
0kzGjSRHGVcaWxagzQwAyD;bando;anna;Bando;['ANNA']
6eN1f9KNmiWEhpE2RhQqB5;para';bresh & tedua;Paradise City;"[""Guns N' Roses""]"
2ZlCGeK30BLRNSPC832pNZ;forever;justin bieber feat. post malone & clever;Forever (feat. Post Malone & Clever);['Justin Bieber', 'Post Malone', 'Clever']
4620COLdRWgsUfor0voajz;roses (imanbek remix);saint jhn;Roses;['SAINt JHN']
3Cq4jRxYpWHHgQGOaGZcMj;mala santa;becky g;MALA SANTA;['Becky G']
3vgclHni3T3qu7ZXz8idsk;good times;ghali;Good Times;['Ghali']
1SaZa61ZCrlin08VOzj5Ma;marymango;ghali feat. tha supreme;Marymango (feat. tha Supreme);['Ghali', 'tha Supreme']
2NflMHziVSclCuF3WGcXKb;dna;ghali;DNA;['Ghali']
6BsxtJ3aKkc3KqB734VaYJ;22:22;ghali;22:22;['Ghali']
4I0rVK920WNYTbdn9bC226;jennifer;ghali feat. soolking;Jennifer (feat. Soolking);['Ghali', 'Soolking']
1QTN3q3Ry0dzbPaThBkDXP;fast food;ghali;Fast Food;['Ghali']
51zuoAf9f1DNTVmBJHVErg;barcellona;ghali;Barcellona;['Ghali']
7sbYNFJCW8bu70TV1tKTed;giù x terra;ghali;Giù x Terra;['Ghali']
6EESIf3pPC6Uzmy1vqZEdb;cuore a destra;ghali;Cuore a Destra;['Ghali']
3IB5qOeMayvpOdHxYCL5tZ;on;bts feat. sia;ON (Feat. Sia);['BTS', 'Sia']
6zZtS5Kj5XNtnDttBtNmHG;extasy;ghali;Extasy;['Ghali']
60A1Bcrt8Nq8WoLFNc9SRx;combo;ghali feat. mr eazi;Combo (feat. Mr Eazi);['Ghali', 'Mr Eazi']
